Subset,Loss,Accuracy,F1-Macro
Train,1.090160608291626,0.6594624323104693,0.6567377193395052
Valid,1.2148425579071045,0.5791505791505791,0.5760484656961822
Train,1.0830740213394165,0.6633447089350181,0.6600787159582361
Valid,1.2134368419647217,0.5907335907335908,0.587260632766029
Train,1.0823242902755736,0.6652978339350181,0.6610882910933735
Valid,1.2119675874710083,0.5868725868725869,0.582930650882189
Train,1.0804850101470946,0.6656292305956679,0.6630339795439288
Valid,1.2107800245285034,0.583011583011583,0.5784125252441608
Train,1.0771156549453735,0.6698076489169675,0.6667961614160028
Valid,1.209601640701294,0.5868725868725869,0.5823277548991396
Train,1.06380352973938,0.6644686371841155,0.6619234357494607
Valid,1.208414077758789,0.5868725868725869,0.5823277548991396
Train,1.0705868005752563,0.6743527188628159,0.6724342407799611
Valid,1.2075951099395752,0.5868725868725869,0.5824143733819844
Train,1.0678211212158204,0.6758207355595668,0.673027859768721
Valid,1.2061847448349,0.5907335907335908,0.5857692515763958
Train,1.0630832195281983,0.6696891922382672,0.6683365927986787
Valid,1.2045375108718872,0.5907335907335908,0.5857692515763958
Train,1.0560606241226196,0.6772055505415162,0.6752413616005593
Valid,1.2030258178710938,0.5907335907335908,0.585638957342328
Train,1.0583787202835082,0.6804490072202166,0.6788781858170742
Valid,1.2014086246490479,0.5907335907335908,0.585638957342328
Train,1.0645101547241211,0.6692745938628158,0.6678412293805225
Valid,1.2000848054885864,0.5868725868725869,0.5818390697047864
Train,1.055252242088318,0.6817745938628159,0.680422918180654
Valid,1.1991230249404907,0.5868725868725869,0.5818390697047864
Train,1.0408359527587892,0.6921790388086643,0.6909620806597787
Valid,1.1982223987579346,0.5868725868725869,0.5813261694357901
Train,1.0575300931930542,0.6683988605595668,0.6660953264240437
Valid,1.1974605321884155,0.5907335907335908,0.585638957342328
Train,1.0485023975372314,0.6804250338447654,0.6794899906179888
Valid,1.1968088150024414,0.5907335907335908,0.585638957342328
Train,1.05718834400177,0.6812062838447653,0.6802555861374083
Valid,1.1963046789169312,0.5907335907335908,0.585638957342328
Train,1.0414312481880188,0.6722219088447654,0.6705906806413717
Valid,1.1958385705947876,0.5907335907335908,0.585638957342328
Train,1.0343595504760743,0.6818930505415162,0.6793607975353572
Valid,1.195165991783142,0.5907335907335908,0.585638957342328
Train,1.035247540473938,0.6769094088447654,0.6760263991893083
Valid,1.194434404373169,0.5945945945945946,0.5889961615551679
Train,1.0365586638450623,0.6878469088447654,0.6865449954587284
Valid,1.19366455078125,0.5945945945945946,0.5889961615551679
Train,1.0284852266311646,0.6873378271660651,0.6857460822946884
Valid,1.192916989326477,0.5945945945945946,0.5888327590035181
Train,1.0305456638336181,0.6862251805054151,0.6852899584294019
Valid,1.1922062635421753,0.5945945945945946,0.5888327590035181
Train,1.0372265577316284,0.6865452955776173,0.6834296025634183
Valid,1.1917271614074707,0.5945945945945946,0.5888327590035181
Train,1.0228924036026001,0.6902259138086643,0.6876584656411389
Valid,1.1912667751312256,0.5945945945945946,0.5888327590035181
Train,1.030104684829712,0.6808156588447654,0.680243301631137
Valid,1.190974235534668,0.5984555984555985,0.5933094782779592
Train,1.029567539691925,0.6901554038808664,0.6893928392762737
Valid,1.1906794309616089,0.5984555984555985,0.5933094782779592
Train,1.027224838733673,0.6788977888086642,0.6763347438062268
Valid,1.190433144569397,0.5984555984555985,0.5933094782779592
Train,1.0163822770118713,0.6834555505415162,0.6819404608556482
Valid,1.1902101039886475,0.5984555984555985,0.5933094782779592
Train,1.0345295190811157,0.6815856272563177,0.6805602068347977
Valid,1.1900590658187866,0.5984555984555985,0.5933094782779592
Train,1.0286098003387452,0.6817985672382672,0.679988163706344
Valid,1.1898921728134155,0.5984555984555985,0.5933094782779592
Train,1.0379902005195618,0.6786735672382671,0.6774180779627172
Valid,1.1897410154342651,0.5984555984555985,0.5933094782779592
Train,1.029466938972473,0.6871841155234657,0.685425451280846
Valid,1.1895527839660645,0.5984555984555985,0.5933094782779592
Train,1.0262593507766724,0.6868766922382672,0.6843885076966926
Valid,1.1894418001174927,0.5984555984555985,0.5933094782779592
Train,1.02563157081604,0.6818817689530686,0.6793397515795258
Valid,1.1893655061721802,0.5984555984555985,0.5933094782779592
Train,1.0151699662208558,0.6824373871841155,0.680612817243348
Valid,1.1893261671066284,0.5984555984555985,0.5933094782779592
Train,1.0407507419586182,0.6706481272563176,0.6683935781942653
Valid,1.1892871856689453,0.5984555984555985,0.5933094782779592
Train,1.0336245775222779,0.6807451489169675,0.6778955260626243
Valid,1.1892317533493042,0.5945945945945946,0.5889010787625466
Train,1.0287182807922364,0.6766019855595669,0.6746164934622547
Valid,1.1892355680465698,0.5984555984555985,0.5933094782779592
Train,1.032649326324463,0.6793955888989169,0.6787633848014547
Valid,1.189161777496338,0.5984555984555985,0.5933094782779592
Train,1.030928945541382,0.6844257671480144,0.6827558568629486
Valid,1.1891658306121826,0.5984555984555985,0.5933094782779592
Train,1.0286344766616822,0.6809820622743683,0.6787758229241205
Valid,1.189137578010559,0.5984555984555985,0.5933094782779592
Train,1.0191767692565918,0.694629963898917,0.6939889704847835
Valid,1.1891080141067505,0.5984555984555985,0.5933094782779592
Train,1.0351447939872742,0.6818577955776173,0.6789304237075564
Valid,1.189104437828064,0.5984555984555985,0.5933094782779592
Train,1.020930254459381,0.6887818704873646,0.6861494915451103
Valid,1.1891103982925415,0.5984555984555985,0.5933094782779592
Train,1.0182613492012025,0.6869232287906137,0.684951829876048
Valid,1.189117193222046,0.5984555984555985,0.5933094782779592
Train,1.0279637813568114,0.6909958822202167,0.6883003397643165
Valid,1.1891207695007324,0.5984555984555985,0.5933094782779592
Train,1.019261360168457,0.6892317238267148,0.688138433770672
Valid,1.1890827417373657,0.5984555984555985,0.5933094782779592
Train,1.032239282131195,0.6759152188628159,0.6741884494301317
Valid,1.1891260147094727,0.5984555984555985,0.5933094782779592
Train,1.033897590637207,0.6836684905234657,0.6823872654232674
Valid,1.1890538930892944,0.5984555984555985,0.5933094782779592
Train,1.0165556788444519,0.6947709837545126,0.6916303105559576
Valid,1.1889804601669312,0.5984555984555985,0.5933094782779592
Train,1.0244819164276122,0.6887466155234657,0.6880728988870402
Valid,1.188931941986084,0.5984555984555985,0.5933094782779592
Train,1.0234891176223755,0.6894446638086642,0.6872720590212318
Valid,1.1888121366500854,0.5984555984555985,0.5933094782779592
Train,1.0349542021751403,0.6831241538808663,0.6815182339524887
Valid,1.188806176185608,0.5945945945945946,0.5889010787625466
Train,1.039465844631195,0.676566730595668,0.6740530256887178
Valid,1.1886600255966187,0.5945945945945946,0.5890310805431158
Train,1.0227617621421814,0.6839293772563176,0.6800203088859931
Valid,1.188492774963379,0.5945945945945946,0.5890310805431158
Train,1.0172284960746765,0.696026060469314,0.6944073677870278
Valid,1.1883453130722046,0.5945945945945946,0.5890310805431158
Train,1.0349716186523437,0.6839886055956679,0.6799007055274321
Valid,1.1881186962127686,0.5945945945945946,0.5890310805431158
Train,1.0229353427886962,0.6948541854693141,0.6932412141266314
Valid,1.18791925907135,0.5945945945945946,0.5890310805431158
Train,1.0351574182510377,0.6797269855595668,0.6772976953990552
Valid,1.1877338886260986,0.5945945945945946,0.5890310805431158
Train,1.0169400572776794,0.6958483754512635,0.6932513551834759
Valid,1.1874613761901855,0.5984555984555985,0.5927115418728308
Train,1.0194414138793946,0.6881077955776174,0.6865777929378832
Valid,1.1871269941329956,0.5984555984555985,0.5927115418728308
Train,1.011407232284546,0.6859290388086643,0.6831517021880389
Valid,1.1867091655731201,0.5984555984555985,0.5927115418728308
Train,1.0038795351982117,0.6907942238267148,0.6891976547430773
Valid,1.1863923072814941,0.5984555984555985,0.5927115418728308
Train,1.0306026697158814,0.6874802572202167,0.685433185922841
Valid,1.1860464811325073,0.5984555984555985,0.5927115418728308
Train,1.0068525552749634,0.6985827504512636,0.6970838498517806
Valid,1.1856753826141357,0.5984555984555985,0.5927115418728308
Train,1.0119634985923767,0.6910311371841156,0.6890291703758464
Valid,1.1853855848312378,0.5984555984555985,0.5927115418728308
Train,1.0101497530937196,0.6839054038808664,0.6818596223284968
Valid,1.1848071813583374,0.5984555984555985,0.5927115418728308
Train,1.0182831287384033,0.6882615072202166,0.6866133904625681
Valid,1.1844093799591064,0.5984555984555985,0.5927115418728308
Train,1.013979172706604,0.6917291854693141,0.690064915718257
Valid,1.1839210987091064,0.5984555984555985,0.5927115418728308
Train,1.0097424507141113,0.6873378271660651,0.6862866783441846
Valid,1.1833338737487793,0.6023166023166023,0.5971917905530357
Train,1.0168779134750365,0.6898832355595668,0.6885060169559111
Valid,1.1826967000961304,0.6023166023166023,0.5971917905530357
Train,1.0063735842704773,0.6906165388086642,0.6901881873572945
Valid,1.1823251247406006,0.6061776061776062,0.6008458837464221
Train,1.0135126829147338,0.6947484205776173,0.6932699700835128
Valid,1.1816147565841675,0.6061776061776062,0.6008694888333184
Train,1.0114402055740357,0.6888058438628158,0.6888747277367576
Valid,1.181158185005188,0.6061776061776062,0.6007336871350166
Train,0.9993691921234131,0.6929250338447653,0.6888383588304435
Valid,1.1808078289031982,0.6061776061776062,0.6008458837464221
Train,1.0039407014846802,0.693943197202166,0.6916085636931899
Valid,1.1800225973129272,0.6061776061776062,0.6007100820481205
Train,1.0033361911773682,0.6945467621841155,0.6928192758642445
Valid,1.1795321702957153,0.6061776061776062,0.6007100820481205
Train,0.9952369689941406,0.6905460288808664,0.6890050801400488
Valid,1.1789357662200928,0.61003861003861,0.6042445859584155
Train,0.9907769083976745,0.690036947202166,0.687294775352398
Valid,1.1782150268554688,0.61003861003861,0.6044411555579702
Train,0.995224130153656,0.6882375338447654,0.6872034335330992
Valid,1.1772527694702148,0.6061776061776062,0.5998472013723517
Train,0.9955841302871704,0.6927713222021661,0.6919687947043205
Valid,1.1764665842056274,0.6061776061776062,0.5998472013723517
Train,0.9949386358261109,0.7076023804151624,0.7055945852993458
Valid,1.1758472919464111,0.6138996138996139,0.6068280348956516
Train,0.9985760807991028,0.6942506204873646,0.6922066095653467
Valid,1.1748977899551392,0.61003861003861,0.6034548379769566
Train,0.9903602719306945,0.7039330437725632,0.7009006204873204
Valid,1.1745232343673706,0.61003861003861,0.6033170128391315
Train,0.9779447436332702,0.7078392937725632,0.7057868197092907
Valid,1.1738064289093018,0.61003861003861,0.6032326971732808
Train,0.9876714229583741,0.6926176105595668,0.6895344778882213
Valid,1.1728540658950806,0.6138996138996139,0.6077129458534856
Train,0.9773825407028198,0.6959908055054151,0.6939975589500731
Valid,1.1715452671051025,0.6177606177606177,0.6111092206313393
Train,0.9870403051376343,0.6935285988267148,0.6909607705538543
Valid,1.170465350151062,0.6177606177606177,0.6111092206313393
Train,0.9784603834152221,0.6940376805054151,0.6926570657077229
Valid,1.1702098846435547,0.6177606177606177,0.6111092206313393
Train,0.9793415069580078,0.6984290388086642,0.696321942547337
Valid,1.1695514917373657,0.6177606177606177,0.6111092206313393
Train,0.960509181022644,0.7031870487364621,0.7019396850991605
Valid,1.1689257621765137,0.6177606177606177,0.6111092206313393
Train,0.9745771527290344,0.6969497405234657,0.6941746552446517
Valid,1.1679987907409668,0.6177606177606177,0.6111092206313393
Train,0.9862175583839417,0.6972458822202167,0.6931053668101057
Valid,1.167334794998169,0.6177606177606177,0.6111092206313393
